task,id,trial,order,ori
solo_prac,24,1,1,2.215039660685026
solo_prac,24,1,2,-10.50335252327421
solo_prac,24,1,3,-5.8499057901691955
solo_prac,24,1,4,1.2080760566073643
solo_prac,24,1,5,4.896239776283185
solo_prac,24,1,6,-2.5729723514971568
solo_prac,24,1,7,15.225482624670814
solo_prac,24,1,8,14.546738493900406
solo_prac,24,1,9,3.522390824193131
solo_prac,24,1,10,-3.76387576961357
solo_prac,24,1,11,14.364346967957232
solo_prac,24,1,12,4.175398941281927
solo_prac,24,1,13,15.670348031455902
solo_prac,24,1,14,-3.719116394817295
solo_prac,24,1,15,-7.624557549821063
solo_prac,24,1,16,-2.471338205257915
solo_prac,24,1,17,8.361891561623704
solo_prac,24,1,18,-7.24933764632808
solo_prac,24,1,19,11.346677956330318
solo_prac,24,1,20,0.25078216754609883
solo_prac,24,1,21,-11.718756397190262
solo_prac,24,1,22,3.9657333673096176
solo_prac,24,1,23,6.7424345818772515
solo_prac,24,1,24,15.039906113471424
solo_prac,24,1,25,16.244036677353147
solo_prac,24,1,26,2.895317057233097
solo_prac,24,1,27,-8.46883524018956
solo_prac,24,1,28,5.401861865107776
solo_prac,24,1,29,-2.6671314266202693
solo_prac,24,1,30,10.536476569891146
solo_prac,24,2,1,12.860132304977679
solo_prac,24,2,2,-15.592873118549885
solo_prac,24,2,3,0.45187805510015266
solo_prac,24,2,4,7.215703644210578
solo_prac,24,2,5,-12.218018344578734
solo_prac,24,2,6,8.519304249929242
solo_prac,24,2,7,4.52107903555347
solo_prac,24,2,8,1.7496333111932572
solo_prac,24,2,9,-4.429746684624405
solo_prac,24,2,10,9.050604890081793
solo_prac,24,2,11,-10.840399380966726
solo_prac,24,2,12,-12.276014607928868
solo_prac,24,2,13,0.5133589174608844
solo_prac,24,2,14,-2.488236671778708
solo_prac,24,2,15,-5.802438983363302
solo_prac,24,2,16,-16.648076827180862
solo_prac,24,2,17,0.37849405689017956
solo_prac,24,2,18,-9.40773557210898
solo_prac,24,2,19,12.953921460988536
solo_prac,24,2,20,-17.638750207789535
solo_prac,24,2,21,2.9117347898881363
solo_prac,24,2,22,10.478540187885233
solo_prac,24,2,23,-12.302539931503503
solo_prac,24,2,24,-7.675421676079534
solo_prac,24,2,25,-3.9311796598668813
solo_prac,24,2,26,-6.619264549748294
solo_prac,24,2,27,-0.27251227797875544
solo_prac,24,2,28,-18.680324826079215
solo_prac,24,2,29,10.522206955607434
solo_prac,24,2,30,-15.303058539640372
solo_prac,24,3,1,5.581894997351867
solo_prac,24,3,2,2.583369184290552
solo_prac,24,3,3,-4.922156167108678
solo_prac,24,3,4,-3.7543468305205465
solo_prac,24,3,5,5.285699082688389
solo_prac,24,3,6,1.5410610755237482
solo_prac,24,3,7,3.4495222645466583
solo_prac,24,3,8,-3.6916854675135475
solo_prac,24,3,9,6.187333169867095
solo_prac,24,3,10,2.9551239617895106
solo_prac,24,3,11,1.0114244114168862
solo_prac,24,3,12,7.237414344947371
solo_prac,24,3,13,1.8035563423280276
solo_prac,24,3,14,8.8247818203224
solo_prac,24,3,15,-4.498769169541218
solo_prac,24,3,16,-4.868593216859226
solo_prac,24,3,17,9.854752386186455
solo_prac,24,3,18,2.643729451845143
solo_prac,24,3,19,4.8336141717258005
solo_prac,24,3,20,4.711766932187613
solo_prac,24,3,21,5.1380195516833815
solo_prac,24,3,22,5.562574162803431
solo_prac,24,3,23,10.89807176631928
solo_prac,24,3,24,2.0792288680210262
solo_prac,24,3,25,10.604455906410484
solo_prac,24,3,26,2.419361934431331
solo_prac,24,3,27,3.608756683446524
solo_prac,24,3,28,10.926089668745092
solo_prac,24,3,29,-4.623240898054718
solo_prac,24,3,30,-3.3828103892801344
solo_prac,24,4,1,51.966606176956844
solo_prac,24,4,2,-19.998958141214004
solo_prac,24,4,3,16.360281806447432
solo_prac,24,4,4,27.418422002893138
solo_prac,24,4,5,43.12747536654298
solo_prac,24,4,6,6.405410997455121
solo_prac,24,4,7,-66.5923090498762
solo_prac,24,4,8,-26.100301390650003
solo_prac,24,4,9,-53.10450113472953
solo_prac,24,4,10,-62.276880477722685
solo_prac,24,4,11,10.353582905703178
solo_prac,24,4,12,21.774476915474267
solo_prac,24,4,13,-25.536203368734633
solo_prac,24,4,14,20.49557630869333
solo_prac,24,4,15,-51.581639191444324
solo_prac,24,4,16,35.20674898564651
solo_prac,24,4,17,11.393934246531316
solo_prac,24,4,18,-16.893925391067498
solo_prac,24,4,19,17.998536886137018
solo_prac,24,4,20,54.13239708264619
solo_prac,24,4,21,-21.81540522102138
solo_prac,24,4,22,-10.839736167384984
solo_prac,24,4,23,-23.82045614341422
solo_prac,24,4,24,-16.823608938163318
solo_prac,24,4,25,48.62711616370278
solo_prac,24,4,26,-31.60544057878313
solo_prac,24,4,27,-2.7527471656940463
solo_prac,24,4,28,15.204868984498944
solo_prac,24,4,29,-38.59249243091891
solo_prac,24,4,30,-2.130830038510183
solo_prac,24,5,1,0.09829399026035546
solo_prac,24,5,2,-10.740389593365695
solo_prac,24,5,3,-5.572533331666856
solo_prac,24,5,4,-8.52471962894784
solo_prac,24,5,5,-9.704827017659602
solo_prac,24,5,6,-7.414973845722637
solo_prac,24,5,7,1.5392159083985373
solo_prac,24,5,8,-7.294108893964221
solo_prac,24,5,9,-2.7550755521384875
solo_prac,24,5,10,-1.931560472622845
solo_prac,24,5,11,-5.173330252937172
solo_prac,24,5,12,0.7959435746493675
solo_prac,24,5,13,-10.665514408886665
solo_prac,24,5,14,3.414069970155259
solo_prac,24,5,15,-2.569797428895635
solo_prac,24,5,16,-9.126505844709298
solo_prac,24,5,17,4.3275789924252255
solo_prac,24,5,18,3.644862791031967
solo_prac,24,5,19,3.116553361439548
solo_prac,24,5,20,4.630390845867378
solo_prac,24,5,21,-6.212787737104938
solo_prac,24,5,22,4.8949734734379025
solo_prac,24,5,23,-5.811383445061372
solo_prac,24,5,24,-6.282207316931718
solo_prac,24,5,25,-6.554653272636946
solo_prac,24,5,26,-0.8023260699042662
solo_prac,24,5,27,-7.5706333307405345
solo_prac,24,5,28,0.012349573211194453
solo_prac,24,5,29,-3.537480115178534
solo_prac,24,5,30,1.77057507819854
solo_prac,24,6,1,11.086239079400457
solo_prac,24,6,2,-30.85910117357342
solo_prac,24,6,3,-54.09459376003228
solo_prac,24,6,4,42.61860209789555
solo_prac,24,6,5,57.73071505619812
solo_prac,24,6,6,51.152393318949024
solo_prac,24,6,7,48.10299894524037
solo_prac,24,6,8,4.501824761029809
solo_prac,24,6,9,-35.74560115729119
solo_prac,24,6,10,-36.23578735368973
solo_prac,24,6,11,-4.3109069752538005
solo_prac,24,6,12,-41.91916266310007
