task,id,trial,order,ori
solo,9,1,1,21.93115604557795
solo,9,1,2,-18.042344498671035
solo,9,1,3,33.256983897190516
solo,9,1,4,3.7832917416050122
solo,9,1,5,13.154741460629118
solo,9,1,6,18.02737096909813
solo,9,1,7,-18.29327184136634
solo,9,1,8,-21.08231481347105
solo,9,1,9,-14.110135656094968
solo,9,1,10,26.456118970480247
solo,9,1,11,-3.4689215831673366
solo,9,1,12,23.32796244826188
solo,9,1,13,-0.37757535769184614
solo,9,1,14,-28.730395127408613
solo,9,1,15,33.75277440718051
solo,9,1,16,-19.328948438703208
solo,9,1,17,-8.867786940864406
solo,9,1,18,0.8347607898110709
solo,9,1,19,17.46924263566428
solo,9,1,20,-27.285313139706787
solo,9,1,21,-2.226578480647241
solo,9,1,22,3.707967688757428
solo,9,1,23,27.79401702063541
solo,9,1,24,15.890000518604744
solo,9,1,25,-19.22714965555079
solo,9,1,26,20.277138403988545
solo,9,1,27,0.5998059182898743
solo,9,1,28,10.285540737109876
solo,9,1,29,-27.91599336772422
solo,9,1,30,28.407855248183232
solo,9,2,1,-52.292218956149085
solo,9,2,2,-33.35818957954996
solo,9,2,3,21.878635317668113
solo,9,2,4,35.202496121997
solo,9,2,5,-31.271756488350135
solo,9,2,6,32.78601949914233
solo,9,2,7,-45.053108585733355
solo,9,2,8,32.210133535524506
solo,9,2,9,-0.019364853625418732
solo,9,2,10,-29.880953729106665
solo,9,2,11,31.372921295314057
solo,9,2,12,-48.321008645882245
solo,9,2,13,44.63856889327698
solo,9,2,14,-22.312595968916312
solo,9,2,15,-56.50467191118089
solo,9,2,16,47.440847149368906
solo,9,2,17,-8.740078226614443
solo,9,2,18,55.83222925122965
solo,9,2,19,49.86475589131379
solo,9,2,20,-66.32165914124145
solo,9,2,21,42.62341774201258
solo,9,2,22,49.722175796440936
solo,9,2,23,-63.498985087285746
solo,9,2,24,-57.93519955074555
solo,9,2,25,19.74246096341858
solo,9,2,26,-4.542433104698517
solo,9,2,27,-59.65870051924777
solo,9,2,28,28.718391347155915
solo,9,2,29,-62.27695256278794
solo,9,2,30,59.95482410725218
solo,9,3,1,18.8517609451073
solo,9,3,2,-3.223701364017316
solo,9,3,3,13.637157476514432
solo,9,3,4,-13.689165488901367
solo,9,3,5,-2.6525183152415934
solo,9,3,6,-21.150171486126965
solo,9,3,7,27.919672543408694
solo,9,3,8,-16.8678304384637
solo,9,3,9,-21.459067411836102
solo,9,3,10,-2.7904733566852045
solo,9,3,11,15.342400110346084
solo,9,3,12,16.226997709057372
solo,9,3,13,16.145819404572933
solo,9,3,14,9.54083427804143
solo,9,3,15,-1.716415482068939
solo,9,3,16,-13.142576058858907
solo,9,3,17,-10.882313487765174
solo,9,3,18,10.432493447011602
solo,9,3,19,-27.364492932905762
solo,9,3,20,-13.102576945484671
solo,9,3,21,-30.82807303781555
solo,9,3,22,-12.098589878729506
solo,9,3,23,19.61263137669558
solo,9,3,24,-22.931757025081886
solo,9,3,25,5.966585331311549
solo,9,3,26,-12.434518114811453
solo,9,3,27,-21.898207092659533
solo,9,3,28,-33.324584548895466
solo,9,3,29,18.408516601547994
solo,9,3,30,19.47216324273409
solo,9,4,1,-10.518179370999338
solo,9,4,2,1.2361889392897965
solo,9,4,3,10.075052245747017
solo,9,4,4,0.2198317310176101
solo,9,4,5,-13.230719813453216
solo,9,4,6,-10.45603745262072
solo,9,4,7,10.482046961946622
solo,9,4,8,-11.142985633144821
solo,9,4,9,2.949236554730323
solo,9,4,10,-13.224547561511432
solo,9,4,11,10.078026555531373
solo,9,4,12,-2.9425884164911977
solo,9,4,13,-11.587439625482968
solo,9,4,14,4.167531088413284
solo,9,4,15,10.171503045166695
solo,9,4,16,-11.895366339652224
solo,9,4,17,12.71320093799839
solo,9,4,18,-6.527993685439068
solo,9,4,19,5.715077212875855
solo,9,4,20,-13.880553916254708
solo,9,4,21,10.772853614475078
solo,9,4,22,10.090868986423082
solo,9,4,23,4.857747122531006
solo,9,4,24,-16.77067443182821
solo,9,4,25,-13.881403748242427
solo,9,4,26,-4.470970043873358
solo,9,4,27,-13.120188388503212
solo,9,4,28,5.54473048893718
solo,9,4,29,-16.458881792817547
solo,9,4,30,-18.96536526476884
solo,9,5,1,-9.910485547277784
solo,9,5,2,-5.38810823021273
solo,9,5,3,-0.2336045480769453
solo,9,5,4,-5.873887194140043
solo,9,5,5,-3.546293709536906
solo,9,5,6,4.852894197439841
solo,9,5,7,3.802542898743484
solo,9,5,8,-6.59784194803709
solo,9,5,9,-1.6531205515002583
solo,9,5,10,2.66925839390286
solo,9,5,11,-0.5016081714366667
solo,9,5,12,-8.642123120304078
solo,9,5,13,-4.493217995527544
solo,9,5,14,1.8933302065445154
solo,9,5,15,-0.23783169519932024
solo,9,5,16,-1.2733690775596518
solo,9,5,17,-0.07548341890477595
solo,9,5,18,-0.5615645952563852
solo,9,5,19,-7.826312125352908
solo,9,5,20,3.9517019248953105
solo,9,5,21,-3.425584717648439
solo,9,5,22,-5.643667257338004
solo,9,5,23,-3.6354827155027234
solo,9,5,24,-6.292836019568005
solo,9,5,25,-10.446922814218976
solo,9,5,26,-10.148100277433336
