task,id,trial,order,ori
solo,25,1,1,8.171600104840095
solo,25,1,2,1.8731022468512482
solo,25,1,3,4.027673444749995
solo,25,1,4,-2.9696662332715817
solo,25,1,5,0.6506328819680256
solo,25,1,6,3.5843359025898405
solo,25,1,7,-0.8297247355171642
solo,25,1,8,-2.5935172290094233
solo,25,1,9,-0.23849639472847173
solo,25,1,10,5.312013544772638
solo,25,1,11,2.086639007905619
solo,25,1,12,9.73848333519319
solo,25,1,13,6.936948358639368
solo,25,1,14,5.10715561847157
solo,25,1,15,8.507879845733452
solo,25,1,16,-4.327624209315404
solo,25,1,17,-0.740343793891018
solo,25,1,18,5.326354214682963
solo,25,1,19,10.897835826809478
solo,25,1,20,7.790487291257003
solo,25,1,21,5.0186478896300635
solo,25,1,22,6.636701610799509
solo,25,1,23,4.451683350438088
solo,25,1,24,-0.6184267875754141
solo,25,1,25,-1.0166912158681871
solo,25,1,26,0.16565680289824591
solo,25,1,27,1.8146343669980158
solo,25,1,28,2.246981436428685
solo,25,1,29,-2.7726124135976526
solo,25,1,30,5.7616559311172235
solo,25,2,1,-8.361297806366366
solo,25,2,2,-9.612079965139074
solo,25,2,3,-11.386859636190117
solo,25,2,4,0.8732000145178311
solo,25,2,5,-18.319146616196267
solo,25,2,6,-17.153989472225835
solo,25,2,7,9.52378592252295
solo,25,2,8,8.115111417617104
solo,25,2,9,-5.831497990173851
solo,25,2,10,11.826605607787126
solo,25,2,11,0.06284587506727846
solo,25,2,12,-9.042442973794198
solo,25,2,13,10.358918298444674
solo,25,2,14,-2.7908495943767164
solo,25,2,15,8.606489198866772
solo,25,2,16,-13.903310070747118
solo,25,2,17,-16.703456389712727
solo,25,2,18,-14.919122676422688
solo,25,2,19,9.124750428398794
solo,25,2,20,-8.147772713838847
solo,25,2,21,-16.183891925484573
solo,25,2,22,10.901565565454256
solo,25,2,23,1.2468273325673955
solo,25,2,24,-15.30025553876266
solo,25,2,25,-15.83264069597854
solo,25,2,26,1.323537948156556
solo,25,2,27,12.622705332771346
solo,25,2,28,7.094263650096192
solo,25,2,29,7.0622878866467325
solo,25,2,30,-5.254280413505423
solo,25,3,1,14.254025685939418
solo,25,3,2,5.355566774334434
solo,25,3,3,16.78506633407054
solo,25,3,4,-6.59917762932778
solo,25,3,5,-4.69140503678155
solo,25,3,6,3.369219107908812
solo,25,3,7,-1.9026005290153591
solo,25,3,8,9.304398047401659
solo,25,3,9,8.512223548606798
solo,25,3,10,-8.571492059629417
solo,25,3,11,2.492091158996601
solo,25,3,12,-0.9744243197761229
solo,25,3,13,3.49618319023401
solo,25,3,14,15.10166133034636
solo,25,3,15,-8.381442932087928
solo,25,3,16,1.605756374768216
solo,25,3,17,17.62008426720281
solo,25,3,18,-2.1570613163756
solo,25,3,19,-11.548682915095249
solo,25,3,20,-1.6514086321010346
solo,25,3,21,-3.8982496159980045
solo,25,3,22,10.008343506251371
solo,25,3,23,15.875302477681863
solo,25,3,24,7.771102116904419
solo,25,3,25,-6.418298308480832
solo,25,3,26,2.1621379514762396
solo,25,3,27,3.3270484816501913
solo,25,3,28,14.42792710289839
solo,25,3,29,-7.065369267812443
solo,25,3,30,2.391475105809203
solo,25,4,1,22.77615622377902
solo,25,4,2,-33.04671225090957
solo,25,4,3,28.384601252476074
solo,25,4,4,-7.255785248459162
solo,25,4,5,-29.694941874322453
solo,25,4,6,9.774400461956944
solo,25,4,7,-5.822235525983871
solo,25,4,8,-15.119988289885086
solo,25,4,9,20.338616419993237
solo,25,4,10,5.281504426272242
solo,25,4,11,20.30171200955202
solo,25,4,12,28.23765048828072
solo,25,4,13,12.115121003045992
solo,25,4,14,-32.83663271902602
solo,25,4,15,-31.05176379661482
solo,25,4,16,-22.39012157932548
solo,25,4,17,21.0210787934222
solo,25,4,18,-5.792269605971384
solo,25,4,19,-7.1488825518107575
solo,25,4,20,-1.7017320955703852
solo,25,4,21,-24.00735739846379
solo,25,4,22,3.0962997484557846
solo,25,4,23,7.921393446004323
solo,25,4,24,2.00014194830775
solo,25,4,25,-24.63222574516756
solo,25,4,26,19.296309216380536
solo,25,4,27,-28.37132140832172
solo,25,4,28,-21.19983304068257
solo,25,4,29,-0.33406196430829027
solo,25,4,30,-0.13912034310391874
solo,25,5,1,57.43742309836826
solo,25,5,2,-17.518370271730646
solo,25,5,3,0.704442967047541
solo,25,5,4,-1.715278603958339
solo,25,5,5,58.18899939028623
solo,25,5,6,-29.317414529999255
solo,25,5,7,-41.509563244230705
solo,25,5,8,44.04328070961573
solo,25,5,9,-63.75746922404126
solo,25,5,10,11.68793918653357
solo,25,5,11,10.115594914552503
solo,25,5,12,-10.328401245932852
solo,25,5,13,49.211008766994354
solo,25,5,14,-40.6434325989874
solo,25,5,15,-59.9130115708581
solo,25,5,16,42.46902665715115
solo,25,5,17,15.36294914570307
solo,25,5,18,14.862104320376858
solo,25,5,19,-7.635652941696023
solo,25,5,20,-33.93174738906943
solo,25,5,21,-35.22714538312644
solo,25,5,22,50.024782312601985
solo,25,5,23,2.8160263544818065
solo,25,5,24,-23.94196316534655
solo,25,5,25,-27.90811272874312
solo,25,5,26,-25.22593037353451
solo,25,5,27,-2.004526585894496
solo,25,5,28,-15.38663609419946
solo,25,5,29,-33.76531509490219
solo,25,5,30,22.80639322253775
solo,25,6,1,-15.122231806960222
solo,25,6,2,-2.9408985880986833
solo,25,6,3,-6.544629444470111
solo,25,6,4,25.125950519399126
solo,25,6,5,-28.841899600051235
solo,25,6,6,-5.056682528259898
solo,25,6,7,18.579370049115916
solo,25,6,8,-1.0025508018659082
solo,25,6,9,-25.714371158995753
solo,25,6,10,3.383305584851662
solo,25,6,11,1.2058135435287909
solo,25,6,12,-18.469611413675857
solo,25,6,13,14.096024600416087
solo,25,6,14,23.41870776337528
solo,25,6,15,-9.089823279911556
solo,25,6,16,-1.0530071581589127
solo,25,6,17,-28.051158847542553
solo,25,6,18,-8.96366839910943
solo,25,6,19,13.346856843865332
solo,25,6,20,-7.697501055860393
solo,25,6,21,20.477822296314407
solo,25,6,22,10.524576568778315
solo,25,6,23,-13.01622646181653
solo,25,6,24,-1.5232435962099373
solo,25,6,25,17.70623575297553
solo,25,6,26,1.6685189799814992
solo,25,6,27,22.506072121262584
solo,25,6,28,32.757226408010865
solo,25,6,29,27.624877211607405
solo,25,6,30,30.666145897504194
solo,25,7,1,1.0153629570710194
solo,25,7,2,-29.90238636436544
solo,25,7,3,-53.30195801261209
solo,25,7,4,37.11165561009064
solo,25,7,5,14.970203807515261
solo,25,7,6,-29.16056637146785
solo,25,7,7,53.46833235004253
solo,25,7,8,12.016746520981613
solo,25,7,9,31.724723692837813
solo,25,7,10,-20.965822511459805
solo,25,7,11,-30.54531632538219
solo,25,7,12,-30.586185833858607
solo,25,7,13,-25.42573611466257
solo,25,7,14,-49.89330005291309
solo,25,7,15,11.369891047905625
solo,25,7,16,50.230498970536345
solo,25,7,17,-52.10800171279686
solo,25,7,18,31.99916224853959
solo,25,7,19,27.692593498518193
solo,25,7,20,53.719433577485574
solo,25,7,21,-29.874713462659287
solo,25,7,22,36.93245462828526
solo,25,7,23,60.16276329266137
solo,25,7,24,33.94302114132665
solo,25,7,25,24.844543331660674
solo,25,7,26,52.616429935955125
solo,25,7,27,-49.436737674574516
solo,25,7,28,-38.42229006160699
solo,25,7,29,-13.848872846538924
solo,25,7,30,9.654070733484943
solo,25,8,1,-0.9569270424295286
solo,25,8,2,-3.2783086264010777
solo,25,8,3,-7.508016687733463
solo,25,8,4,-4.230170462738263
solo,25,8,5,3.2329818314109886
solo,25,8,6,1.0067915465861983
solo,25,8,7,-1.9969365431799755
solo,25,8,8,2.0322814861031056
solo,25,8,9,-1.9342709586244933
solo,25,8,10,-7.752882887269534
solo,25,8,11,-4.576644561875668
solo,25,8,12,-7.587360069851256
solo,25,8,13,0.1446682913221835
solo,25,8,14,4.671499218190553
solo,25,8,15,4.444656329388808
solo,25,8,16,-8.605469815264449
solo,25,8,17,-3.4615553637283067
solo,25,8,18,-3.621480408137037
solo,25,8,19,-7.156624425291097
solo,25,8,20,-10.540749619095621
solo,25,8,21,-6.653283982574404
solo,25,8,22,-5.17732553638335
solo,25,8,23,-4.53960322554931
solo,25,8,24,-1.641978533926114
solo,25,8,25,-6.388686582851676
solo,25,8,26,2.282718853346955
solo,25,8,27,-9.529684674489788
solo,25,8,28,4.036574814711598
solo,25,8,29,-4.164778898092168
solo,25,8,30,-0.5494334655738093
solo,25,9,1,3.973368372065245
solo,25,9,2,24.337885211795054
solo,25,9,3,-8.360223874345905
solo,25,9,4,7.337346951648605
solo,25,9,5,-23.02475353315615
solo,25,9,6,23.554034210397155
solo,25,9,7,-9.76385061195905
solo,25,9,8,17.12644718827815
solo,25,9,9,31.28220307810072
solo,25,9,10,15.611378141989576
solo,25,9,11,10.93763323449702
solo,25,9,12,18.220759614622622
solo,25,9,13,-24.39849604048745
solo,25,9,14,28.416164861935712
solo,25,9,15,-12.787011025564347
solo,25,9,16,16.368310993759458
solo,25,9,17,-11.256529148453637
solo,25,9,18,-16.088597497688973
solo,25,9,19,-22.941191663118964
solo,25,9,20,21.968898265302812
solo,25,9,21,7.745241677694857
solo,25,9,22,-19.49852606755885
solo,25,9,23,24.342747726278155
solo,25,9,24,-28.712589793043485
solo,25,9,25,-3.1076032601264387
solo,25,9,26,-0.00777031988459953
solo,25,9,27,-26.414130788264785
solo,25,9,28,-8.412796015034289
solo,25,9,29,32.447619103370705
solo,25,9,30,21.104031006951054
solo,25,10,1,1.2259161776634127
solo,25,10,2,0.8199112410059328
solo,25,10,3,-4.457340415957372
solo,25,10,4,-8.602190191263718
solo,25,10,5,-2.5873557412109225
solo,25,10,6,-9.081722914851474
solo,25,10,7,-2.4098379704471053
solo,25,10,8,0.11830848370726876
solo,25,10,9,2.1795659004162484
solo,25,10,10,-6.3914971320927325
solo,25,10,11,-7.678917134319789
solo,25,10,12,-7.8052985049963475
solo,25,10,13,-7.186957767578857
solo,25,10,14,-2.801332632523419
solo,25,10,15,-2.7125184229910353
solo,25,10,16,-8.420689298376002
solo,25,10,17,1.7862668826300432
solo,25,10,18,-9.195017125073784
solo,25,10,19,1.7080784611655648
solo,25,10,20,0.7549868358816596
solo,25,10,21,-8.75147391803724
solo,25,10,22,-3.71406111956615
solo,25,10,23,2.4254955137385537
solo,25,10,24,4.901260694785508
solo,25,10,25,1.493080206239144
solo,25,10,26,1.486361723873756
solo,25,10,27,-6.330793567577313
solo,25,10,28,-7.064641644459806
solo,25,10,29,-3.2990530967069116
solo,25,10,30,-0.40853352307709656
solo,25,11,1,3.0873845499696717
solo,25,11,2,5.469608727776192
solo,25,11,3,2.188553014050303
solo,25,11,4,1.0636564615593382
solo,25,11,5,6.815186847227309
solo,25,11,6,-3.9647606477443897
solo,25,11,7,5.838061533155937
solo,25,11,8,8.126211996099505
solo,25,11,9,-0.9521364490766366
solo,25,11,10,-4.34120384218388
solo,25,11,11,2.6755244545753296
solo,25,11,12,0.07941107835510586
solo,25,11,13,1.2882788044594502
solo,25,11,14,9.24659351062909
solo,25,11,15,-4.432649350466502
solo,25,11,16,-3.419112121279234
solo,25,11,17,6.852693364175714
solo,25,11,18,3.544982576510943
solo,25,11,19,2.9425212991054472
solo,25,11,20,10.329778408080186
solo,25,11,21,-3.88554705904183
solo,25,11,22,-1.4865657824375944
solo,25,11,23,8.798035531953433
solo,25,11,24,9.28498344820678
solo,25,11,25,8.539654312306393
solo,25,11,26,1.0514476646444457
solo,25,11,27,3.673432135750865
solo,25,11,28,7.413188178111046
solo,25,11,29,-1.4460799957541983
solo,25,11,30,5.618867351281768
solo,25,12,1,17.435751949095895
solo,25,12,2,12.734215317010758
solo,25,12,3,-31.214927874971934
solo,25,12,4,-26.699189886229817
solo,25,12,5,-7.770210719444464
solo,25,12,6,-7.903837597721797
solo,25,12,7,-3.277848044967776
solo,25,12,8,-25.334646841478403
solo,25,12,9,1.9803182526551097
solo,25,12,10,-26.131275035761284
solo,25,12,11,-3.7840131841763807
solo,25,12,12,27.937180843453405
solo,25,12,13,-26.958065840501106
solo,25,12,14,26.301698021250843
solo,25,12,15,-29.70154075678323
solo,25,12,16,-32.7340263654687
solo,25,12,17,11.078157982833346
solo,25,12,18,-23.376302692044284
solo,25,12,19,19.288280296565617
solo,25,12,20,23.164663652353063
solo,25,12,21,4.353435072139199
solo,25,12,22,23.23732923621126
solo,25,12,23,-27.948032368658744
solo,25,12,24,17.104887511171263
solo,25,12,25,-34.17994309944763
solo,25,12,26,13.282342002848395
solo,25,12,27,27.253976029135046
solo,25,12,28,-14.58875742992197
