task,id,trial,order,ori
solo,54,1,1,4.7829676587937
solo,54,1,2,3.4468354353322432
solo,54,1,3,8.995947375550964
solo,54,1,4,4.382729111753813
solo,54,1,5,5.044962684207604
solo,54,1,6,1.3332861637798548
solo,54,1,7,7.402977077458065
solo,54,1,8,-1.982994858923787
solo,54,1,9,5.3323645557376675
solo,54,1,10,-3.1098952424685606
solo,54,1,11,-0.16886027314615681
solo,54,1,12,4.108653218208186
solo,54,1,13,6.961450214021047
solo,54,1,14,9.5673619096413
solo,54,1,15,-1.1258296388250209
solo,54,1,16,1.3166021040128069
solo,54,1,17,-1.0146281191716646
solo,54,1,18,-1.1561300093312301
solo,54,1,19,-4.61693592946882
solo,54,1,20,5.908504093321435
solo,54,1,21,-3.441459338049061
solo,54,1,22,4.762699209458027
solo,54,1,23,8.414221844428171
solo,54,1,24,-2.312463295038814
solo,54,1,25,7.83934347161807
solo,54,1,26,4.223538479700807
solo,54,1,27,8.704208957753789
solo,54,1,28,-1.56329825579334
solo,54,1,29,-1.722853598354158
solo,54,1,30,9.68669499379306
solo,54,2,1,1.4949830780808355
solo,54,2,2,0.012448049801307093
solo,54,2,3,13.469503094389708
solo,54,2,4,19.703963861179886
solo,54,2,5,19.522371277797546
solo,54,2,6,23.72703938005072
solo,54,2,7,34.7800283400998
solo,54,2,8,9.025783975405368
solo,54,2,9,-7.3180109455140965
solo,54,2,10,4.0752821984868675
solo,54,2,11,13.473288954884076
solo,54,2,12,-24.15947968339757
solo,54,2,13,29.496930759285533
solo,54,2,14,-2.0641855290067994
solo,54,2,15,4.441047338149559
solo,54,2,16,8.845447297163531
solo,54,2,17,4.4896636457416434
solo,54,2,18,-13.077484913451507
solo,54,2,19,-13.95960800206528
solo,54,2,20,-28.27618743745856
solo,54,2,21,29.91092681038669
solo,54,2,22,21.741628007631455
solo,54,2,23,21.702518813290865
solo,54,2,24,-19.773379506772265
solo,54,2,25,-27.778852712906712
solo,54,2,26,-8.049838479507592
solo,54,2,27,-7.183203972392242
solo,54,2,28,-12.543773415672518
solo,54,2,29,-21.451144515742484
solo,54,2,30,15.722294232062218
solo,54,3,1,8.57064915560737
solo,54,3,2,8.210406307138665
solo,54,3,3,-10.554336957466841
solo,54,3,4,-13.85107942685794
solo,54,3,5,1.1120317343128008
solo,54,3,6,1.8504722466393844
solo,54,3,7,11.311774016519713
solo,54,3,8,-5.639915748095497
solo,54,3,9,4.879341161696267
solo,54,3,10,-12.665853508055964
solo,54,3,11,-11.766141325789185
solo,54,3,12,-18.022701179812724
solo,54,3,13,0.5722328786257229
solo,54,3,14,-18.90566315132389
solo,54,3,15,-10.139841722003379
solo,54,3,16,-0.25013224128296585
solo,54,3,17,4.86345183557178
solo,54,3,18,-2.7401803172955788
solo,54,3,19,-15.94215259302996
solo,54,3,20,-7.907625109249029
solo,54,3,21,1.2058981865334815
solo,54,3,22,3.635440009761421
solo,54,3,23,-0.2590596633409419
solo,54,3,24,0.21741769290710167
solo,54,3,25,-14.143237701216126
solo,54,3,26,3.1421904867971016
solo,54,3,27,12.697395689608044
solo,54,3,28,-4.025718960515121
solo,54,3,29,-2.7171509583279345
solo,54,3,30,-2.7379108380557966
solo,54,4,1,-55.83672985392981
solo,54,4,2,-55.01717619152221
solo,54,4,3,-8.432331029494591
solo,54,4,4,-44.77617492199083
solo,54,4,5,32.0809750666447
solo,54,4,6,64.26810413938085
solo,54,4,7,52.39850966497076
solo,54,4,8,-17.28416811841602
solo,54,4,9,-19.736898484676516
solo,54,4,10,-38.4934479881108
solo,54,4,11,-29.377984149834035
solo,54,4,12,-16.194320468697256
solo,54,4,13,-24.000415986054804
solo,54,4,14,25.751402313524835
solo,54,4,15,-34.95754311962175
solo,54,4,16,9.134837017213783
solo,54,4,17,-33.42579334362027
solo,54,4,18,10.5650395408436
solo,54,4,19,48.156090076307066
solo,54,4,20,52.22978345814727
solo,54,4,21,1.7324222293185585
solo,54,4,22,37.36723576724121
solo,54,4,23,60.65215511759341
solo,54,4,24,32.07505882461389
solo,54,4,25,48.664513775113264
solo,54,4,26,54.5197315799584
solo,54,4,27,-4.63103587637417
solo,54,4,28,-58.23328431898723
solo,54,4,29,49.308586233707786
solo,54,4,30,-48.50714095324908
solo,54,5,1,-1.9921145048201083
solo,54,5,2,51.027063542226756
solo,54,5,3,-8.04954423262673
solo,54,5,4,-21.72261394511922
solo,54,5,5,-57.83079607361947
solo,54,5,6,-27.673954001010515
solo,54,5,7,-25.982929503326773
solo,54,5,8,59.77135728457495
solo,54,5,9,-0.8405599596196964
solo,54,5,10,4.074375201747046
solo,54,5,11,-46.76739991482006
solo,54,5,12,-62.38894962580386
solo,54,5,13,39.5958464782543
solo,54,5,14,8.016688305216476
solo,54,5,15,-32.594773711395476
solo,54,5,16,34.43320281626136
solo,54,5,17,36.36436730754804
solo,54,5,18,-36.50460488745793
solo,54,5,19,-10.373813052016686
solo,54,5,20,-7.60008799985593
solo,54,5,21,-30.919785682164488
solo,54,5,22,-47.85545895614091
solo,54,5,23,29.02162140138978
solo,54,5,24,1.2794867025642702
solo,54,5,25,59.066907484594594
solo,54,5,26,-11.19551480610761
solo,54,5,27,11.961577282595513
solo,54,5,28,0.3488650859457181
solo,54,5,29,8.792943345830935
solo,54,5,30,-3.4614013828442722
solo,54,6,1,17.451708814897774
solo,54,6,2,0.3857755623358621
solo,54,6,3,1.1151423118878014
solo,54,6,4,-9.655374566367556
solo,54,6,5,1.9144928887302761
solo,54,6,6,9.021891551453603
solo,54,6,7,2.0931188596536856
solo,54,6,8,-7.666967368869354
solo,54,6,9,2.713248510517701
solo,54,6,10,11.488621419224717
solo,54,6,11,14.228277668079972
solo,54,6,12,-12.630289090258572
solo,54,6,13,3.07081971130987
solo,54,6,14,16.15427195185241
solo,54,6,15,1.0503306043501581
solo,54,6,16,10.687387130293583
solo,54,6,17,-1.9988650666959487
solo,54,6,18,-5.968292536185228
solo,54,6,19,-0.6442204853718394
solo,54,6,20,16.68765350458402
solo,54,6,21,2.0478095926958204
solo,54,6,22,-12.837846029666498
solo,54,6,23,3.9369723225339577
solo,54,6,24,-8.367891623809186
solo,54,6,25,5.109003156279897
solo,54,6,26,-5.15738489628065
solo,54,6,27,5.928476715120659
solo,54,6,28,15.859389533471322
solo,54,6,29,17.03698528797845
solo,54,6,30,-3.054245433746715
solo,54,7,1,16.55458966150561
solo,54,7,2,-18.620390466513342
solo,54,7,3,-6.2764057194860925
solo,54,7,4,-0.2805457827746949
solo,54,7,5,-11.00558840009684
solo,54,7,6,22.275656453097028
solo,54,7,7,-21.725929160167944
solo,54,7,8,-9.127548087901303
solo,54,7,9,16.73795051268055
solo,54,7,10,25.10019717911797
