task,id,trial,order,ori
solo,63,1,1,10.883084192726326
solo,63,1,2,-4.594815610941186
solo,63,1,3,-17.64672973340096
solo,63,1,4,-14.065624435329045
solo,63,1,5,-5.854326293913019
solo,63,1,6,-0.39137430437478216
solo,63,1,7,-2.389967173719022
solo,63,1,8,-7.887605551823558
solo,63,1,9,-5.394994085781903
solo,63,1,10,-4.307506422385501
solo,63,1,11,10.17549491363458
solo,63,1,12,-9.69475518236596
solo,63,1,13,-16.28744792717002
solo,63,1,14,1.5858849386172729
solo,63,1,15,9.142009512606727
solo,63,1,16,-11.813906808941795
solo,63,1,17,11.601460297888032
solo,63,1,18,9.788259006520047
solo,63,1,19,11.082713793032568
solo,63,1,20,11.672695197025888
solo,63,1,21,-16.28646147642426
solo,63,1,22,-14.198283513803126
solo,63,1,23,-18.556200950366318
solo,63,1,24,-5.074470956067206
solo,63,1,25,11.745155347196985
solo,63,1,26,-7.537590990760748
solo,63,1,27,-8.920296284666243
solo,63,1,28,-15.801993163227223
solo,63,1,29,11.59860017448441
solo,63,1,30,-2.5710065082709583
solo,63,2,1,-9.142316428529218
solo,63,2,2,2.691167988589097
solo,63,2,3,-3.047499294119836
solo,63,2,4,-5.723092521391235
solo,63,2,5,3.6843047624192486
solo,63,2,6,3.146391231392478
solo,63,2,7,-1.39451354494234
solo,63,2,8,-9.971474039591165
solo,63,2,9,-9.13530044316338
solo,63,2,10,0.15845404653882333
solo,63,2,11,-4.013894594007265
solo,63,2,12,-9.214047646732263
solo,63,2,13,4.052410135544017
solo,63,2,14,-3.9589189272160503
solo,63,2,15,3.3515847319287566
solo,63,2,16,-4.502649611621399
solo,63,2,17,-4.498398650857503
solo,63,2,18,-2.3047558760056823
solo,63,2,19,-10.915903249216223
solo,63,2,20,0.27967800891953054
solo,63,2,21,-9.73971682375963
solo,63,2,22,-8.529905751273818
solo,63,2,23,-9.251959591337313
solo,63,2,24,1.9519301824311484
solo,63,2,25,4.5806918145731
solo,63,2,26,3.4518656437544077
solo,63,2,27,-1.8623041580726287
solo,63,2,28,-1.1724186316017136
solo,63,2,29,-7.026739508576696
solo,63,2,30,-1.9426692540752626
solo,63,3,1,15.44816241002954
solo,63,3,2,-1.95638493094404
solo,63,3,3,1.9377965980332696
solo,63,3,4,17.291404676161395
solo,63,3,5,5.622301292690921
solo,63,3,6,2.806012711490748
solo,63,3,7,1.0001049202180852
solo,63,3,8,-3.6919307242567783
solo,63,3,9,11.31419131018163
solo,63,3,10,-0.2808257139173911
solo,63,3,11,-3.316842762087692
solo,63,3,12,1.3815981915233877
solo,63,3,13,4.212130179925609
solo,63,3,14,17.292810630973474
solo,63,3,15,16.48998876931885
solo,63,3,16,4.891662078849038
solo,63,3,17,17.526937090534492
solo,63,3,18,18.98380700069862
solo,63,3,19,-12.930820813509374
solo,63,3,20,-10.270617462389886
solo,63,3,21,2.6781297226235914
solo,63,3,22,1.1889314128295148
solo,63,3,23,0.491713129564058
solo,63,3,24,1.6708336570506255
