task,id,trial,order,ori
solo,55,1,1,15.69133371043607
solo,55,1,2,-11.472775852861616
solo,55,1,3,12.050903102475527
solo,55,1,4,-12.198385505509002
solo,55,1,5,1.7421980040271343
solo,55,1,6,-7.178043417556534
solo,55,1,7,9.540997339303917
solo,55,1,8,-10.643756344762863
solo,55,1,9,16.33772110143516
solo,55,1,10,15.720117798067871
solo,55,1,11,-0.5957138113511853
solo,55,1,12,-7.043534999393415
solo,55,1,13,3.6041722627118347
solo,55,1,14,13.963794345053824
solo,55,1,15,-9.104222345551442
solo,55,1,16,6.425034187815008
solo,55,1,17,-7.799781001408036
solo,55,1,18,-8.241697422322535
solo,55,1,19,2.1873977371445754
solo,55,1,20,3.82154004990684
solo,55,1,21,15.340061954212484
solo,55,1,22,10.03508324449247
solo,55,1,23,14.6865925370128
solo,55,1,24,-2.2608783931530176
solo,55,1,25,8.096214637029892
solo,55,1,26,1.9575700620688714
solo,55,1,27,-2.068651384523857
solo,55,1,28,12.156191852002745
solo,55,1,29,-8.503107783277258
solo,55,1,30,13.753624336473745
solo,55,2,1,6.258313005719884
solo,55,2,2,-16.589540243519025
solo,55,2,3,12.402095367969572
solo,55,2,4,0.8087901447542514
solo,55,2,5,-0.24453393993136885
solo,55,2,6,-9.848254751670364
solo,55,2,7,7.431987364055807
solo,55,2,8,4.402170104367897
solo,55,2,9,9.500887850633568
solo,55,2,10,-15.6977402148787
solo,55,2,11,4.8095038467129605
solo,55,2,12,-2.1521568669841358
solo,55,2,13,6.047697447416528
solo,55,2,14,-5.954006309624802
solo,55,2,15,-15.208148280684853
solo,55,2,16,-16.635131450237427
solo,55,2,17,-5.272528063531112
solo,55,2,18,3.840209680318825
solo,55,2,19,11.734726237651724
solo,55,2,20,4.02335293420165
solo,55,2,21,-6.181394221444375
solo,55,2,22,-2.827996800517912
solo,55,2,23,-14.900431890453198
solo,55,2,24,4.78428415999749
solo,55,2,25,-17.55441837054348
solo,55,2,26,-14.268109024641113
solo,55,2,27,-16.26963401820247
solo,55,2,28,-16.978601433315674
solo,55,2,29,0.6642330837320038
solo,55,2,30,9.874374652647852
solo,55,3,1,-4.038633989256368
solo,55,3,2,25.789516719743574
solo,55,3,3,-4.013734785527234
solo,55,3,4,31.19841644843143
solo,55,3,5,21.570184610184683
