task,id,trial,order,ori
group,61,1,1,-49.99099703003826
group,61,1,2,-32.61076959109893
group,61,1,3,-20.18767535734831
group,61,1,4,-0.06167682216069181
group,61,1,5,-58.72047257484782
group,61,1,6,4.332413071008375
group,61,1,7,20.68422745791183
group,61,1,8,42.87080895202088
group,61,1,9,13.894051518125963
group,61,1,10,-29.83040750895465
group,61,1,11,-42.289223343293585
group,61,1,12,-21.68224338547796
group,61,1,13,48.682932272515146
group,61,1,14,60.46822792151677
group,61,1,15,41.86478008884619
group,61,1,16,-46.11541412602742
group,61,1,17,20.250341444361823
group,61,1,18,-32.54138064980512
group,61,1,19,12.002860038945954
group,61,1,20,-27.405971454227938
group,61,1,21,2.573851094204528
group,61,1,22,1.9162789537225962
group,61,1,23,59.91636159538001
group,61,1,24,-41.03932219250905
group,61,1,25,4.014875303151314
group,61,1,26,-1.8398735045427088
group,61,1,27,-40.528832631728164
group,61,1,28,-35.021443943525725
group,61,1,29,37.17939784997037
group,61,1,30,19.214296553904575
group,61,2,1,9.315272887759704
group,61,2,2,-26.86121738826612
group,61,2,3,-31.337773708509893
group,61,2,4,-25.750632773904925
group,61,2,5,-5.301364115217396
group,61,2,6,-0.6722991141810226
group,61,2,7,2.7122691552443854
group,61,2,8,12.912926283643237
group,61,2,9,20.079597393716796
group,61,2,10,-16.31091382815403
group,61,2,11,-27.437424490669223
group,61,2,12,24.064250113397463
group,61,2,13,-26.43577954737242
group,61,2,14,-24.073625783194274
group,61,2,15,-19.454216821345945
group,61,2,16,19.666093091398054
group,61,2,17,-29.569954395089304
group,61,2,18,22.985031133172505
group,61,2,19,-3.0330654958620826
group,61,2,20,-10.93423751934332
group,61,2,21,15.711393309160563
group,61,2,22,-12.871404003686386
group,61,2,23,-21.059747645137833
group,61,2,24,-1.4100181107062042
group,61,2,25,7.762393401089874
group,61,2,26,-24.711220092671603
group,61,2,27,27.959358465810098
group,61,2,28,25.907945727734216
group,61,2,29,1.9710774604901786
group,61,2,30,26.177286410694897
group,61,3,1,-2.000068920703036
group,61,3,2,10.437555620480495
group,61,3,3,3.7972935984850356
group,61,3,4,3.853746987955329
group,61,3,5,3.8333443496724477
group,61,3,6,10.95577782061
group,61,3,7,6.538227918768536
group,61,3,8,3.307678669222435
group,61,3,9,6.525957066585278
group,61,3,10,4.193781233612521
group,61,3,11,-1.8764523412776253
group,61,3,12,-1.6642886711138605
group,61,3,13,-0.7981913917500432
group,61,3,14,5.760298923271517
group,61,3,15,10.96063077944763
group,61,3,16,8.84213377504175
group,61,3,17,0.6746181955611554
group,61,3,18,10.832337370641731
group,61,3,19,-3.017774545909271
group,61,3,20,-3.888836622125055
group,61,3,21,-1.447534194282392
group,61,3,22,9.744999823675032
group,61,3,23,-2.988134355129601
group,61,3,24,-4.026688651709492
group,61,3,25,-3.1764375959535425
group,61,3,26,7.628475170909423
group,61,3,27,-3.5029299488759253
group,61,3,28,8.956870070657121
group,61,3,29,5.99010167632915
group,61,3,30,-4.446491812096738
group,61,4,1,10.275328745890619
group,61,4,2,-22.74041275039223
group,61,4,3,27.096500388096374
group,61,4,4,-3.042044889301245
group,61,4,5,22.148319367097244
group,61,4,6,31.32274577465254
group,61,4,7,29.934141904181786
group,61,4,8,3.6974161303016757
group,61,4,9,-26.354620141623684
group,61,4,10,-22.69357480082879
group,61,4,11,3.3684840676122576
group,61,4,12,-7.523397657267999
group,61,4,13,-2.892171432502842
group,61,4,14,1.8667543398963957
group,61,4,15,15.79928878778545
group,61,4,16,23.38925594566578
group,61,4,17,21.05061810998648
group,61,4,18,-20.3676278985331
group,61,4,19,23.07936187940239
group,61,4,20,-5.058292728224522
group,61,4,21,3.1533989927918
group,61,4,22,9.397251739935768
group,61,4,23,-23.908401397529268
group,61,4,24,28.280459060898387
group,61,4,25,-7.217052934301073
group,61,4,26,-25.983563544118127
group,61,4,27,25.513686069522144
group,61,4,28,-6.127020942054337
group,61,4,29,-2.9681363089228796
group,61,4,30,-12.496693878116986
group,61,5,1,-10.965175568290043
group,61,5,2,-15.007766432314181
group,61,5,3,3.1942125931446697
group,61,5,4,5.845671683936779
group,61,5,5,-3.0919816018632247
group,61,5,6,6.7655305188804675
group,61,5,7,-4.407594318138784
group,61,5,8,-0.019832602580407865
group,61,5,9,-2.524308284497927
group,61,5,10,-12.021911614545761
group,61,5,11,-2.3645674302968125
group,61,5,12,-2.681308154643471
group,61,5,13,-7.243236753600868
group,61,5,14,5.789146421522354
group,61,5,15,-11.321742696768446
group,61,5,16,-4.390312858994331
group,61,5,17,-0.5231531754787326
group,61,5,18,2.565467717604278
group,61,5,19,-10.868760469947809
group,61,5,20,12.26742683456553
group,61,5,21,-18.470058699397367
group,61,5,22,-4.081585544124444
group,61,5,23,-9.509430598869208
group,61,5,24,-0.15294796555389567
group,61,5,25,3.3276128885325065
group,61,5,26,8.20175638982439
group,61,5,27,-15.991001598309328
group,61,5,28,-5.569657174216765
group,61,5,29,4.8682194611528224
group,61,5,30,-1.6187109667319781
group,61,6,1,-6.937694276694248
group,61,6,2,13.577227528080897
group,61,6,3,-12.74487345133948
group,61,6,4,7.183693104122636
group,61,6,5,-12.35417791158271
group,61,6,6,4.286707790171317
group,61,6,7,-5.016401817569232
group,61,6,8,-4.32682406121004
group,61,6,9,-11.257093045602016
group,61,6,10,-0.3670286233124749
group,61,6,11,5.192597593672712
group,61,6,12,3.7336484929843294
group,61,6,13,13.37984105634991
group,61,6,14,-3.88654950277256
group,61,6,15,-11.634031423726732
group,61,6,16,-10.775943150810164
group,61,6,17,11.030746413669508
group,61,6,18,17.492071208412504
group,61,6,19,7.6714680145802525
group,61,6,20,4.093359686778605
group,61,6,21,16.28767082648773
group,61,6,22,-7.987948008993939
group,61,6,23,3.671061427196218
group,61,6,24,14.823582924672468
group,61,6,25,2.379054497354595
group,61,6,26,18.466073859180664
group,61,6,27,6.037409022503287
group,61,6,28,13.199683294395296
group,61,6,29,-0.39474827989102934
group,61,6,30,15.177416812891682
group,61,7,1,-4.374047589506796
group,61,7,2,-9.731285112223027
group,61,7,3,-6.255829797757199
group,61,7,4,-5.7994294408302896
group,61,7,5,1.806175507044884
group,61,7,6,4.937359906778843
group,61,7,7,4.639106640717928
group,61,7,8,-10.97529265546167
group,61,7,9,-8.431740800193655
group,61,7,10,-1.9421835342069542
group,61,7,11,4.657481090621628
group,61,7,12,1.4434520029254134
group,61,7,13,3.4311400746514575
group,61,7,14,-6.932102523004106
group,61,7,15,-8.684833664028867
group,61,7,16,1.7218427330512363
group,61,7,17,-9.215269118975606
group,61,7,18,1.3338361366836686
group,61,7,19,1.464238298108448
group,61,7,20,-5.221570980278399
group,61,7,21,-8.691617404879594
group,61,7,22,-9.94766476132608
group,61,7,23,4.630806925584931
group,61,7,24,-6.182904650552473
group,61,7,25,-2.4219943414598486
group,61,7,26,-5.865977207699105
group,61,7,27,-4.676927496154612
group,61,7,28,-0.5622886146046415
group,61,7,29,-0.9558550544490831
group,61,7,30,-3.1966245685764267
group,61,8,1,-52.143718830548266
group,61,8,2,-12.100366517661413
group,61,8,3,-57.5992769581146
group,61,8,4,55.72326866077917
group,61,8,5,-47.72961824067002
