task,id,trial,order,ori
group,49,1,1,2.774414955636132
group,49,1,2,-9.2924140791255
group,49,1,3,-0.23448103361595685
group,49,1,4,17.66464338916535
group,49,1,5,-8.45087707979129
group,49,1,6,-6.581000615489842
group,49,1,7,16.18496605378113
group,49,1,8,-5.808505263599432
group,49,1,9,-0.47711597784697446
group,49,1,10,-8.33889520421237
group,49,1,11,-11.173385424156201
group,49,1,12,16.531712708046683
group,49,1,13,-7.02793058168411
group,49,1,14,-3.0287065641039668
group,49,1,15,18.28855932037489
group,49,1,16,0.18122789535222594
group,49,1,17,-4.964344562559113
group,49,1,18,13.633286626447045
group,49,1,19,17.187199226174858
group,49,1,20,1.652749085025338
group,49,1,21,5.570785816218027
group,49,1,22,1.4950360391822812
group,49,1,23,5.155772473774977
group,49,1,24,-1.4408777674342765
group,49,1,25,-9.939362696951939
group,49,1,26,13.702162001835479
group,49,1,27,12.917077863783177
group,49,1,28,17.16591668942464
group,49,1,29,5.216431543648483
group,49,1,30,1.4359551627002816
group,49,2,1,3.8110585417561396
group,49,2,2,11.548606914284044
group,49,2,3,-4.041262701850755
group,49,2,4,-28.791650301368712
group,49,2,5,16.81753580086979
group,49,2,6,-14.156249429162607
group,49,2,7,26.85789465317442
group,49,2,8,-16.561489195755513
group,49,2,9,-18.023635310850956
group,49,2,10,21.88750117141447
group,49,2,11,33.3486873154519
group,49,2,12,28.081761066544146
group,49,2,13,-5.97256658979407
group,49,2,14,-12.702413702592352
group,49,2,15,31.55012921867641
group,49,2,16,25.256218193513156
group,49,2,17,-7.424414326222518
group,49,2,18,1.0148591969730418
group,49,2,19,-6.395537415752678
group,49,2,20,12.126459972190048
group,49,2,21,-1.4722249579064837
group,49,2,22,-2.528202068450547
group,49,2,23,-11.402877978613297
group,49,2,24,21.116195429901516
group,49,2,25,-12.132650382028238
group,49,2,26,34.1965496752134
group,49,2,27,-21.10144140621008
group,49,2,28,-4.012023361169135
group,49,2,29,-2.3326150202761013
group,49,2,30,-8.562203001958437
group,49,3,1,3.826973905220255
group,49,3,2,1.1504920500835354
group,49,3,3,9.20714563804083
group,49,3,4,-0.5687251241433202
group,49,3,5,7.2210319610864175
group,49,3,6,-4.062687423404467
group,49,3,7,7.421531613108732
group,49,3,8,1.3008771576479514
group,49,3,9,5.5236575337773015
group,49,3,10,8.526465450304356
group,49,3,11,2.1055696727954967
group,49,3,12,6.610874409820074
group,49,3,13,1.1575155875393328
group,49,3,14,9.454714712688034
group,49,3,15,9.270198960237217
group,49,3,16,1.143756675713563
group,49,3,17,9.131096147031426
group,49,3,18,-0.9357925753415941
group,49,3,19,1.650228610007641
group,49,3,20,1.557683822549805
group,49,3,21,-4.061733146414287
group,49,3,22,10.489955159123943
group,49,3,23,-3.0753933623288177
group,49,3,24,3.4359059638338447
group,49,3,25,2.1012305183131836
group,49,3,26,1.446853495450096
group,49,3,27,-2.872370931403399
group,49,3,28,-0.5419954364457134
group,49,3,29,-1.0294652719128443
group,49,3,30,3.414404227021425
group,49,4,1,12.661646988695203
group,49,4,2,-1.9807424295189406
group,49,4,3,-16.506537051664505
group,49,4,4,-3.9888899536329063
group,49,4,5,-16.771236774004254
group,49,4,6,-12.645714098582289
group,49,4,7,3.0081480299465078
group,49,4,8,-4.33027243477623
group,49,4,9,-2.1005019486562837
group,49,4,10,-17.70636016510693
group,49,4,11,7.58848763032799
group,49,4,12,-16.163650297426685
group,49,4,13,-16.11935753811154
group,49,4,14,8.651956194487148
group,49,4,15,10.416189486151598
group,49,4,16,3.9731158998882528
group,49,4,17,-4.117453880391405
group,49,4,18,-5.443425194789093
group,49,4,19,4.462919892025884
group,49,4,20,-3.2190692333654454
group,49,4,21,-3.948885562550281
group,49,4,22,-9.701364064025228
group,49,4,23,2.996954380332255
group,49,4,24,6.935025889092927
group,49,4,25,11.097383472899821
group,49,4,26,-13.796471944911584
group,49,4,27,10.200808266035498
group,49,4,28,-10.009639933046149
group,49,4,29,0.6261195270675657
group,49,4,30,-14.069183152390899
group,49,5,1,-17.21260449086141
group,49,5,2,-59.38198855734217
group,49,5,3,50.23826057401327
group,49,5,4,24.504573368213315
group,49,5,5,-10.553391324999552
group,49,5,6,-27.47547435074165
group,49,5,7,-22.017524590750654
group,49,5,8,49.43428241637665
group,49,5,9,22.439042093127952
group,49,5,10,-32.31124977283078
group,49,5,11,-2.310998263288184
group,49,5,12,-33.321519828330324
group,49,5,13,63.67506097148197
group,49,5,14,22.256478234966522
group,49,5,15,-32.1693525144089
group,49,5,16,6.374365790046227
group,49,5,17,25.08360225440498
group,49,5,18,-56.09179970019174
group,49,5,19,-0.42747423591325173
group,49,5,20,60.54474029679197
group,49,5,21,56.074598547828
group,49,5,22,-44.658824248246646
group,49,5,23,-60.25000684890067
group,49,5,24,30.449535035526694
group,49,5,25,63.790446811293094
group,49,5,26,61.56118211773837
group,49,5,27,2.483416666794966
group,49,5,28,-58.33607053226977
group,49,5,29,-8.263711176914867
group,49,5,30,15.872405257386575
group,49,6,1,-29.635455613095957
group,49,6,2,-59.07175102874051
group,49,6,3,-25.498311046392374
group,49,6,4,17.486665202453395
group,49,6,5,60.04763539435609
group,49,6,6,-55.86068566289775
group,49,6,7,-38.26884323663825
group,49,6,8,41.9276900452373
group,49,6,9,1.19488981338705
group,49,6,10,16.03972729563796
group,49,6,11,-32.21194316002517
group,49,6,12,57.94724941820412
group,49,6,13,44.35093723024633
group,49,6,14,-5.260810065093466
group,49,6,15,15.080369173153144
group,49,6,16,25.838770313402065
group,49,6,17,32.66613645923013
group,49,6,18,-60.156016194496345
group,49,6,19,44.58356136986998
group,49,6,20,-8.526135055027254
group,49,6,21,-43.01440377268894
group,49,6,22,-40.431539370439566
group,49,6,23,-11.319895561832936
group,49,6,24,-13.536369942591008
group,49,6,25,-17.801112374213417
group,49,6,26,55.499481404230934
group,49,6,27,7.311543729318899
group,49,6,28,-36.21792240313579
group,49,6,29,28.57770844930586
group,49,6,30,-61.741170810724526
group,49,7,1,55.298710307501494
group,49,7,2,-47.531379425320864
group,49,7,3,-60.47238507750272
group,49,7,4,-22.945964678387142
group,49,7,5,51.66680087825927
group,49,7,6,43.94192666721507
group,49,7,7,43.50155601466538
group,49,7,8,-40.18728341807419
group,49,7,9,-35.40177322833394
group,49,7,10,39.98923211815925
group,49,7,11,-29.06053464201696
group,49,7,12,10.369520555654645
group,49,7,13,-17.321561617990085
group,49,7,14,-65.36284761460088
group,49,7,15,-22.569477563439108
group,49,7,16,27.836870520172653
group,49,7,17,32.90845291459924
group,49,7,18,-62.294217000120796
group,49,7,19,3.567901104098908
group,49,7,20,29.231058437458984
group,49,7,21,-6.519410764498474
group,49,7,22,-38.63885729883839
group,49,7,23,11.687763412812714
group,49,7,24,-62.52790307295551
group,49,7,25,60.34463461556801
group,49,7,26,-37.938748469442075
group,49,7,27,35.6452647811675
group,49,7,28,33.865628908538554
group,49,7,29,-19.379868145609038
group,49,7,30,-1.7031092187415027
group,49,8,1,-5.808059013746993
group,49,8,2,-3.6475434435094662
group,49,8,3,-2.5519676688400583
group,49,8,4,-9.89225006972418
group,49,8,5,2.1717000047794652
group,49,8,6,-5.028521487307128
group,49,8,7,-8.43594041594222
group,49,8,8,-6.695486644363994
group,49,8,9,-5.604398422402339
group,49,8,10,-10.901627251751293
group,49,8,11,-9.356860388794225
group,49,8,12,0.7106142523945209
group,49,8,13,-1.5408748499454177
group,49,8,14,4.53957193945606
group,49,8,15,4.484224065786433
group,49,8,16,-9.66507321157127
group,49,8,17,-10.246138729754458
group,49,8,18,-2.7885805917517796
group,49,8,19,-3.4960547602966514
group,49,8,20,0.29253815677099126
group,49,8,21,2.333285662457568
group,49,8,22,1.668786295566333
group,49,8,23,3.645551676245457
group,49,8,24,-5.306107078533017
group,49,8,25,-3.065461200596598
group,49,8,26,2.0625491557713467
group,49,8,27,1.3080274890263777
group,49,8,28,-8.992082546197777
group,49,8,29,2.961253418221972
group,49,8,30,-3.155074341447662
group,49,9,1,-1.1307196735014884
group,49,9,2,-8.107705201935339
group,49,9,3,-15.934208324984532
group,49,9,4,1.0574442011161622
group,49,9,5,10.42589048094927
group,49,9,6,-18.6766064030696
group,49,9,7,-24.76231137755854
group,49,9,8,-19.7355722777557
group,49,9,9,16.840970390265106
group,49,9,10,9.07057993278682
group,49,9,11,25.301625024028866
group,49,9,12,-4.182080143581231
group,49,9,13,24.648312415946023
group,49,9,14,2.8325073248385593
group,49,9,15,-25.734194014901135
group,49,9,16,22.993429685605022
group,49,9,17,-2.02802840890849
group,49,9,18,5.924599489464981
group,49,9,19,-14.488253200774373
group,49,9,20,-5.251969909056051
group,49,9,21,-31.53306135092788
group,49,9,22,4.543996514846064
group,49,9,23,-26.312495633536997
group,49,9,24,-30.3426430694481
group,49,9,25,-11.480343493984776
group,49,9,26,27.108066829933847
group,49,9,27,-7.134866278975146
group,49,9,28,-34.263120550394035
group,49,9,29,15.81144877607683
group,49,9,30,24.539308247435848
group,49,10,1,61.522701489163836
group,49,10,2,-34.00579233700489
group,49,10,3,-5.965593698669764
group,49,10,4,-51.10785870942756
group,49,10,5,-32.79745824001037
group,49,10,6,54.322583124410755
group,49,10,7,10.821405469193266
group,49,10,8,-9.793000218323328
group,49,10,9,9.098150897131006
group,49,10,10,30.4491266770997
group,49,10,11,38.36118547216719
group,49,10,12,8.23543893863679
group,49,10,13,46.485840727959015
group,49,10,14,40.23175088944346
group,49,10,15,-43.39213862505083
group,49,10,16,3.7905868092964425
group,49,10,17,32.89162402322812
group,49,10,18,-48.9047061862242
group,49,10,19,1.1543121398552216
group,49,10,20,-37.59981190957623
group,49,10,21,-23.142309538868446
group,49,10,22,-24.40697449468975
group,49,10,23,37.161540248455964
group,49,10,24,-57.27483454084083
group,49,10,25,-14.281212886412078
group,49,10,26,66.6068174464289
group,49,10,27,41.09534664607119
group,49,10,28,-31.386939684506714
group,49,10,29,-36.645431485027444
group,49,10,30,58.47565155609156
group,49,11,1,-6.171799801628005
group,49,11,2,2.836023084165655
group,49,11,3,-7.514957623269831
group,49,11,4,-6.960696737938472
group,49,11,5,-10.333860834791935
group,49,11,6,-0.6142587101655277
group,49,11,7,-5.994663373052882
group,49,11,8,4.813530643771102
group,49,11,9,0.15820376541297954
group,49,11,10,-4.117665388507037
group,49,11,11,3.617205115563804
group,49,11,12,3.0482114199067087
group,49,11,13,-1.4620925505140594
group,49,11,14,-1.2896706255369814
group,49,11,15,3.6032519826458422
group,49,11,16,-7.028210352116481
group,49,11,17,-9.494534555359927
group,49,11,18,0.008354105210830909
group,49,11,19,-2.113805871165564
group,49,11,20,-0.7863886824138486
group,49,11,21,2.0879143324531633
group,49,11,22,2.464679257930946
group,49,11,23,-9.852653152197583
group,49,11,24,0.08932767482456327
group,49,11,25,-6.32787558527907
group,49,11,26,-7.398740113995064
group,49,11,27,-10.430680485057549
group,49,11,28,-7.234830007028613
group,49,11,29,-6.721088257545471
group,49,11,30,-0.87822867432169
group,49,12,1,-17.981554434826023
group,49,12,2,-14.556602874165069
group,49,12,3,2.18861620278879
group,49,12,4,-14.436374684443237
group,49,12,5,-1.9224061121750644
group,49,12,6,-2.684279182660159
group,49,12,7,1.7754821667951468
group,49,12,8,-15.595486528992044
group,49,12,9,9.279066997642587
group,49,12,10,6.22538110528345
group,49,12,11,-10.826254844521667
group,49,12,12,-5.642138858325733
group,49,12,13,-3.699788175482194
group,49,12,14,4.503082338018132
group,49,12,15,2.5794174721155834
group,49,12,16,3.7861887266993506
group,49,12,17,-11.898010987609076
group,49,12,18,4.735211056742429
group,49,12,19,-2.240506488431901
group,49,12,20,-12.925197157760465
group,49,12,21,1.8483466892644032
group,49,12,22,-7.645336816205575
group,49,12,23,-11.456837428301199
group,49,12,24,-0.7870626135357845
group,49,12,25,8.007495820315008
group,49,12,26,3.611706115093874
group,49,12,27,9.928333622297416
group,49,12,28,1.3035300749326737
group,49,12,29,-13.356493677476973
group,49,12,30,-2.117527523076685
group,49,13,1,-23.84829533902503
group,49,13,2,-3.4304341594635517
group,49,13,3,11.70886169028914
group,49,13,4,6.228428945571032
group,49,13,5,-19.883451987692403
group,49,13,6,10.4370782789277
group,49,13,7,3.957205385578355
group,49,13,8,33.10601374211548
group,49,13,9,33.9620216185585
group,49,13,10,4.543378170459732
group,49,13,11,-11.470419678017052
group,49,13,12,21.968550895875595
group,49,13,13,-19.30760366954857
group,49,13,14,-17.914201423218515
group,49,13,15,-0.4991211566676128
group,49,13,16,-8.476495910318278
group,49,13,17,26.201130740856797
group,49,13,18,10.360451217984242
group,49,13,19,25.927446948980965
group,49,13,20,-10.919860403839706
group,49,13,21,9.71680067520905
group,49,13,22,-27.89109015034704
group,49,13,23,31.85424183642126
group,49,13,24,-24.9923692233301
group,49,13,25,1.7548202769404355
group,49,13,26,31.479770989140107
group,49,13,27,-15.47624199056851
