task,id,trial,order,ori
group,18,1,1,-37.60401432113724
group,18,1,2,24.36492786536482
group,18,1,3,-39.68786646029858
group,18,1,4,34.65390246454682
group,18,1,5,-27.631829847586005
group,18,1,6,-35.9429365042851
group,18,1,7,44.80351489421683
group,18,1,8,8.819756906340203
group,18,1,9,-2.0165790485156805
group,18,1,10,19.523291917654362
group,18,1,11,19.364585750380783
group,18,1,12,38.360494604657404
group,18,1,13,55.17746238469357
group,18,1,14,-48.06507487823852
group,18,1,15,-0.15582826786101123
group,18,1,16,52.32259461459742
group,18,1,17,55.91711546677672
group,18,1,18,-16.333693892278944
group,18,1,19,6.51645449400489
group,18,1,20,-32.46753275856065
group,18,1,21,-58.41473560614362
group,18,1,22,-29.109420406647303
group,18,1,23,-7.76453035942383
group,18,1,24,64.94553454453849
group,18,1,25,-36.63891158751666
group,18,1,26,41.681225305018074
group,18,1,27,15.124053000830614
group,18,1,28,-49.51603754311148
group,18,1,29,37.40525374507729
group,18,1,30,-7.631176477093689
group,18,2,1,-5.944067695170579
group,18,2,2,0.7078748090986959
group,18,2,3,-8.385722883288842
group,18,2,4,-5.445431640857514
group,18,2,5,-7.337089184640595
group,18,2,6,-3.5508819321943665
group,18,2,7,-0.025243403096794736
group,18,2,8,-6.2083383917751895
group,18,2,9,3.241934400514385
group,18,2,10,2.221752812078858
group,18,2,11,-6.19680140622334
group,18,2,12,-5.8054476218262785
group,18,2,13,4.675235854170364
group,18,2,14,-1.2471143855321891
group,18,2,15,-6.574969641996482
group,18,2,16,-3.77211498786742
group,18,2,17,-0.40234388543204247
group,18,2,18,0.08761795069021616
group,18,2,19,-8.49165046896321
group,18,2,20,-2.2760155282577177
group,18,2,21,-6.175541557559093
group,18,2,22,3.2659760663547956
group,18,2,23,-7.498457370082619
group,18,2,24,1.1305902123193174
group,18,2,25,-6.518246367025
group,18,2,26,-9.993128018079334
group,18,2,27,1.1479737466106954
group,18,2,28,1.8552266016729373
group,18,2,29,-0.35385369113750187
group,18,2,30,-6.131722392504166
group,18,3,1,19.59313592006209
group,18,3,2,-25.734722735921395
group,18,3,3,-16.25257980569627
group,18,3,4,3.562520824567244
group,18,3,5,15.461156992493443
group,18,3,6,1.2920376231452195
group,18,3,7,0.47149381623577824
group,18,3,8,2.930139844044149
group,18,3,9,-30.737960033270745
group,18,3,10,0.483272235183577
group,18,3,11,-33.83323006702278
group,18,3,12,8.95871466319037
group,18,3,13,-15.255149996650502
group,18,3,14,-5.545576517466721
group,18,3,15,25.121917531393194
group,18,3,16,20.805421846429134
group,18,3,17,-34.651872813778574
group,18,3,18,4.048726767478605
group,18,3,19,26.658585469767388
group,18,3,20,-13.111852301439264
group,18,3,21,-34.475806490686956
group,18,3,22,-11.974729423033367
group,18,3,23,-16.181163875202024
group,18,3,24,-25.51709364975109
group,18,3,25,15.280339654219617
group,18,3,26,-4.426960517921309
group,18,3,27,21.269001894186843
group,18,3,28,7.293865281789067
group,18,3,29,8.188618830034024
group,18,3,30,-3.7202509663787424
group,18,4,1,6.711031776791177
group,18,4,2,0.5585326814320126
group,18,4,3,-1.179480741513915
group,18,4,4,7.863734285580005
group,18,4,5,6.40504387194378
group,18,4,6,4.54464652549953
group,18,4,7,-4.106402894017034
group,18,4,8,8.619922924522243
group,18,4,9,4.815922770929911
group,18,4,10,0.20404866444765624
group,18,4,11,10.519111794923731
group,18,4,12,-1.373225332038027
group,18,4,13,5.284961064755171
group,18,4,14,-4.1697841710694465
group,18,4,15,5.726324264602594
group,18,4,16,-3.942709066558159
group,18,4,17,-3.9627340927736387
group,18,4,18,2.5705707242665063
group,18,4,19,3.073899023980063
group,18,4,20,4.898805478977437
group,18,4,21,10.015062785070924
group,18,4,22,0.11320325492998151
group,18,4,23,-3.963795962875354
group,18,4,24,-3.981384148990095
group,18,4,25,6.426178079253466
group,18,4,26,9.02106737565369
group,18,4,27,-1.8215445175336598
group,18,4,28,5.233432175359445
group,18,4,29,9.675436461202715
group,18,4,30,6.22012494324729
group,18,5,1,13.786469449513262
group,18,5,2,-34.77546084870633
group,18,5,3,-32.755224598887565
group,18,5,4,1.6815896634272178
group,18,5,5,12.37577731048843
group,18,5,6,37.29329715836283
group,18,5,7,23.336959829651846
group,18,5,8,-31.09452947097165
group,18,5,9,-63.14845411766743
group,18,5,10,-5.193903406330705
group,18,5,11,-1.654513877878614
group,18,5,12,36.556618469122085
group,18,5,13,-44.94036162812142
group,18,5,14,55.19666267903162
group,18,5,15,46.53028773313592
group,18,5,16,-25.272060839565384
group,18,5,17,-57.142582216418106
group,18,5,18,-23.352290063505137
group,18,5,19,15.47973127071198
group,18,5,20,-46.555003867434266
group,18,5,21,17.46999921958701
group,18,5,22,-8.3390357729252
group,18,5,23,-25.76336455329252
group,18,5,24,4.9487808152471615
group,18,5,25,-23.280061739016816
group,18,5,26,-2.3170565441732407
group,18,5,27,7.849065420105518
