task,id,trial,order,ori
group_prac,54,1,1,-42.22626459116432
group_prac,54,1,2,-25.908679899905238
group_prac,54,1,3,32.37991452514561
group_prac,54,1,4,0.5420905373587033
group_prac,54,1,5,-23.4150656872728
group_prac,54,1,6,1.9254660860212027
group_prac,54,1,7,-30.597290112460797
group_prac,54,1,8,18.596470717948705
group_prac,54,1,9,-39.35129445651894
group_prac,54,1,10,11.158089972847662
group_prac,54,1,11,39.213947206717876
group_prac,54,1,12,-52.39043675360968
group_prac,54,1,13,12.437583052405458
group_prac,54,1,14,-21.376371049834034
group_prac,54,1,15,-66.65553593913212
group_prac,54,1,16,60.9551426131262
group_prac,54,1,17,15.742047921723625
group_prac,54,1,18,30.631731454405113
group_prac,54,1,19,-11.63387512157135
group_prac,54,1,20,1.4607845094243856
group_prac,54,1,21,-15.12274014601168
group_prac,54,1,22,1.104352163990967
group_prac,54,1,23,32.7865157437336
group_prac,54,1,24,-57.54361517829592
group_prac,54,1,25,36.99379276260896
group_prac,54,1,26,4.3480052900407316
group_prac,54,1,27,-54.63717654523123
group_prac,54,1,28,29.673693821304852
group_prac,54,1,29,20.628533233490785
group_prac,54,1,30,0.28018386871369216
group_prac,54,2,1,-2.6171267831653235
group_prac,54,2,2,-2.1312205638140274
group_prac,54,2,3,-1.954540316009016
group_prac,54,2,4,-9.771673718924617
group_prac,54,2,5,4.957778028729875
group_prac,54,2,6,-8.376317740837788
group_prac,54,2,7,-0.582959106667996
group_prac,54,2,8,-1.817153312447072
group_prac,54,2,9,1.1801960365956763
group_prac,54,2,10,3.0136137402545984
group_prac,54,2,11,-4.4647979913805
group_prac,54,2,12,4.109208435146678
group_prac,54,2,13,-9.957382791428348
group_prac,54,2,14,-9.951981724417521
group_prac,54,2,15,4.289899038148491
group_prac,54,2,16,3.6953596554245944
group_prac,54,2,17,-9.574176622083854
group_prac,54,2,18,-8.342402230171038
group_prac,54,2,19,-5.518385854437696
group_prac,54,2,20,-3.132988671867377
group_prac,54,2,21,-9.55113497678504
group_prac,54,2,22,-3.215297025663526
group_prac,54,2,23,-3.604523884536171
group_prac,54,2,24,1.803746384605958
group_prac,54,2,25,-1.2602454337810602
group_prac,54,2,26,-0.6206299573487133
group_prac,54,2,27,-0.6734413088456837
group_prac,54,2,28,-6.233760859878625
group_prac,54,2,29,-6.075312190132008
group_prac,54,2,30,-3.622348254282871
group_prac,54,3,1,-1.9413312278192691
group_prac,54,3,2,-0.692756595970085
group_prac,54,3,3,8.927620567193886
group_prac,54,3,4,-0.44407566944234667
group_prac,54,3,5,-2.283666047249927
group_prac,54,3,6,0.00881724596776401
group_prac,54,3,7,-4.389656227673541
group_prac,54,3,8,8.98316080646485
group_prac,54,3,9,5.077634353572023
group_prac,54,3,10,6.929628016696727
group_prac,54,3,11,7.563220163898892
group_prac,54,3,12,-3.2026810771533274
group_prac,54,3,13,3.997412356520453
group_prac,54,3,14,8.557953504561706
group_prac,54,3,15,-3.156652365786016
group_prac,54,3,16,0.4133202251486239
group_prac,54,3,17,6.071602581895881
group_prac,54,3,18,-3.246310725116137
group_prac,54,3,19,3.2290626744491835
group_prac,54,3,20,-0.9408686833159372
group_prac,54,3,21,10.14016447094093
group_prac,54,3,22,-2.4668241423951365
group_prac,54,3,23,6.355499930162731
group_prac,54,3,24,8.606417134853672
group_prac,54,3,25,6.946885712353465
group_prac,54,3,26,8.709343015404833
group_prac,54,3,27,10.3871923769714
group_prac,54,3,28,3.3886867019146525
group_prac,54,3,29,-0.870439766940164
group_prac,54,3,30,-0.6583593101097893
group_prac,54,4,1,1.5104560569854328
group_prac,54,4,2,3.3588734040224164
group_prac,54,4,3,-5.063011779572918
group_prac,54,4,4,-6.682065920557742
group_prac,54,4,5,-3.3371548749390207
group_prac,54,4,6,2.2475331918905024
group_prac,54,4,7,-7.0628449425074304
group_prac,54,4,8,-9.725418703950416
group_prac,54,4,9,-2.4922188985664615
group_prac,54,4,10,-10.026897507955935
group_prac,54,4,11,0.5712972004088144
group_prac,54,4,12,4.435695680999444
group_prac,54,4,13,-5.809056860299776
group_prac,54,4,14,-10.764726939000843
group_prac,54,4,15,4.375053462945818
group_prac,54,4,16,1.6622742597531186
group_prac,54,4,17,-9.609856984210582
group_prac,54,4,18,0.597797198526635
group_prac,54,4,19,-3.4055719844706207
group_prac,54,4,20,4.1449464037214305
group_prac,54,4,21,-5.936601359608863
group_prac,54,4,22,-3.780576231963659
group_prac,54,4,23,1.4093110965984046
group_prac,54,4,24,-10.504955439416559
group_prac,54,4,25,-4.470103728158721
group_prac,54,4,26,-0.44594138216142554
group_prac,54,4,27,1.5681777875538359
group_prac,54,4,28,3.167995037581674
group_prac,54,4,29,-10.075194419566879
group_prac,54,4,30,-9.857212824079674
group_prac,54,5,1,-0.12265922241924443
group_prac,54,5,2,5.61080182170728
group_prac,54,5,3,3.778862718388087
group_prac,54,5,4,14.180200659321848
group_prac,54,5,5,-2.603262668342282
group_prac,54,5,6,-4.805745816223318
group_prac,54,5,7,-9.478491487669132
